id,source,url,author,published_at,title,text,text_clean,lang_guess,tag_unpad,meta
21698194-2d52-4cad-b269-795ffefdd259,news,https://news.google.com/rss/articles/CBMipwFBVV95cUxNaS1hLWl2Uy1nWHRZeWRudTYxNTdia3V4VV80T1YyTzhleVNJNmY1V0pXN05RbGZPbDBJRlB5MjBuVW1pLXU2WmtDTWo5MHByWmFoYWpFSUpaSC1NaXdqTGdFN1lFYXI1akl0Z2dGekFhVkV3eVF0M1dOVTBlbVNYRi1FU0pYVnNZRk5oSTlldnl2Nm41d0dDWnp5VXZwVC1pdEVsSnpqNNIBrAFBVV95cUxOMnFJMXJsTTNyNEdldUJfUGJiSG9zc01JQVBNSGd5WDdBY3phSnJOc21yMjk2V2tfTTRBNXZDM1EzYldVeGpoNnRIT3k1Z2huSFlINEZseGV1QlZwX0NvNkFnV0dDYlY4RjVDZTdXUWNHQThIaldtR3BReXVkdDhpaFpMVGxfVk5vdS13OXk4VEU0NTZhNEY3YW8tYkFiMmxrLV9ZOU9QcW1mNzhh?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Sun, 08 Dec 2024 08:00:00 GMT",Langkah Wamenkop Ferry Juliantono Usai Jadi Ketum IKA Unpad - detikcom,Langkah Wamenkop Ferry Juliantono Usai Jadi Ketum IKA Unpad - detikcom,langkah wamenkop ferry juliantono usai jadi tum ika unpad detikcom,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Adetik.com&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMipwFBVV95cUxNaS1hLWl2Uy1nWHRZeWRudTYxNTdia3V4VV80T1YyTzhleVNJNmY1V0pXN05RbGZPbDBJRlB5MjBuVW1pLXU2WmtDTWo5MHByWmFoYWpFSUpaSC1NaXdqTGdFN1lFYXI1akl0Z2dGekFhVkV3eVF0M1dOVTBlbVNYRi1FU0pYVnNZRk5oSTlldnl2Nm41d0dDWnp5VXZwVC1pdEVsSnpqNNIBrAFBVV95cUxOMnFJMXJsTTNyNEdldUJfUGJiSG9zc01JQVBNSGd5WDdBY3phSnJOc21yMjk2V2tfTTRBNXZDM1EzYldVeGpoNnRIT3k1Z2huSFlINEZseGV1QlZwX0NvNkFnV0dDYlY4RjVDZTdXUWNHQThIaldtR3BReXVkdDhpaFpMVGxfVk5vdS13OXk4VEU0NTZhNEY3YW8tYkFiMmxrLV9ZOU9QcW1mNzhh?oc=5'}"
222d8ef7-b4f9-4f1d-a32e-38d4c7d1f8a3,news,https://news.google.com/rss/articles/CBMiswFBVV95cUxQWDNOaktEalhiOFk3U1A0OFp3a2FMWEdJbUNGN3lXVHg2U2pfRU51al91VWNhbVFRZzRabU9vQnY3dTJsZE1OOGlNQXlnYlhCdzJuQ3gwQTZqd0Z1MkI5X085d1o5MmNKXzlUOUJlVGpQYjFIWWhNODhDNVE3NjBJNlg0Z1R4aGpkUm5tSWExSFNWLUJWRDlrM3pkblZvbHYtWURGNElkVWpBMEh2NHhqdEIwb9IBuAFBVV95cUxQSDY2SHJ6QzczZm83SDd6QXhyd001ajhpRWJyeWVwbG93elpHRlNidzliTUowU2F6aWMtRDJHSFVMdXkwak90Y2xPZUI4b3dEdTc3MEQwM0Q5dkZOV3d6YkpBazZha3BSaWdHMlBDQUQwcDhpRzR5RkJfbkVwNEpzSm9BUlhydUxDNnZLYVRqVm0yVTZ0Rzg5UGU0bG10VmJucTVla3Q5Z0haZUZwU2ttQkNNTll5c1hP?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Mon, 07 Oct 2024 07:00:00 GMT",Arief Sjamsulaksan Kartasasmita Dilantik Jadi Rektor Unpad 2024-2029 - detikcom,Arief Sjamsulaksan Kartasasmita Dilantik Jadi Rektor Unpad 2024-2029 - detikcom,arief sjamsulaksan kartasasmita lantik jadi rektor unpad 2024-2029 detikcom,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Adetik.com&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMiswFBVV95cUxQWDNOaktEalhiOFk3U1A0OFp3a2FMWEdJbUNGN3lXVHg2U2pfRU51al91VWNhbVFRZzRabU9vQnY3dTJsZE1OOGlNQXlnYlhCdzJuQ3gwQTZqd0Z1MkI5X085d1o5MmNKXzlUOUJlVGpQYjFIWWhNODhDNVE3NjBJNlg0Z1R4aGpkUm5tSWExSFNWLUJWRDlrM3pkblZvbHYtWURGNElkVWpBMEh2NHhqdEIwb9IBuAFBVV95cUxQSDY2SHJ6QzczZm83SDd6QXhyd001ajhpRWJyeWVwbG93elpHRlNidzliTUowU2F6aWMtRDJHSFVMdXkwak90Y2xPZUI4b3dEdTc3MEQwM0Q5dkZOV3d6YkpBazZha3BSaWdHMlBDQUQwcDhpRzR5RkJfbkVwNEpzSm9BUlhydUxDNnZLYVRqVm0yVTZ0Rzg5UGU0bG10VmJucTVla3Q5Z0haZUZwU2ttQkNNTll5c1hP?oc=5'}"
76756efc-53b9-4692-a2f0-cb5c5a77deaf,news,https://news.google.com/rss/articles/CBMiswFBVV95cUxOVWpDdFVXOWRfSy1pdW10TkRWQUJQLXhONzFGNEpvcDNSNDFsWEFEUnVpRXZMN3VfWnpLZE9RMHZTTnVOXzB3Mm0wVVIxZ3JEdDRoeTZ2ejRZYkFRWTdpODlqRW1KZE5Gd0lZTENFVW5aMUlJOGlDQ3lwMEZJN1o5eVBQaF9hemZPNmJyc1Mya3gtZFBrTXJoV2laZU14Nkt1SGt3VWtYWjJ6WTNkTXBSTXBKa9IBuAFBVV95cUxNdzhhSjB5VGFJYU90RHRyMzlhZkN4QVN1cmRjdVg3Qlk2cVBHaTRBX0lQLVhHOF9fTko4cUpONENITmctaElaTDNaVG5zLXQ1Q0Y0RlhySFozdU9WLXY3SVJHdWJZVmFvN1RGWnFLclpzY0pNNFU3c0JOaUZRN2RKTDJZemowV1BBcGFNRmlfU01ObHBYNUVMVkxjME9kSkZMV25WMGZPaU12T09vQWhtRkltNXZTbThl?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Fri, 26 Sep 2025 07:00:00 GMT","Kelakar Pramono di Unpad, Tak Rayakan Pakai Kaus Oblong Jika Persija Juara - detikNews","Kelakar Pramono di Unpad, Tak Rayakan Pakai Kaus Oblong Jika Persija Juara - detikNews",kelakar pramono unpad tak raya pakai kaus oblong jika persija juara detiknews,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Adetik.com&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMiswFBVV95cUxOVWpDdFVXOWRfSy1pdW10TkRWQUJQLXhONzFGNEpvcDNSNDFsWEFEUnVpRXZMN3VfWnpLZE9RMHZTTnVOXzB3Mm0wVVIxZ3JEdDRoeTZ2ejRZYkFRWTdpODlqRW1KZE5Gd0lZTENFVW5aMUlJOGlDQ3lwMEZJN1o5eVBQaF9hemZPNmJyc1Mya3gtZFBrTXJoV2laZU14Nkt1SGt3VWtYWjJ6WTNkTXBSTXBKa9IBuAFBVV95cUxNdzhhSjB5VGFJYU90RHRyMzlhZkN4QVN1cmRjdVg3Qlk2cVBHaTRBX0lQLVhHOF9fTko4cUpONENITmctaElaTDNaVG5zLXQ1Q0Y0RlhySFozdU9WLXY3SVJHdWJZVmFvN1RGWnFLclpzY0pNNFU3c0JOaUZRN2RKTDJZemowV1BBcGFNRmlfU01ObHBYNUVMVkxjME9kSkZMV25WMGZPaU12T09vQWhtRkltNXZTbThl?oc=5'}"
3bd6f14c-0913-49c2-aa82-b342fe09aff6,news,https://news.google.com/rss/articles/CBMivwFBVV95cUxQUWtQUW5oY3JCaDBsY1pwUHRzS0p3a0RoazRnWEU5MkRQQ0k4X0xtR21xMDVRcHNmYWpUUFY1bDYzZTlpY2l3aUU3d0NrdDBSaGZIbFVvWGRyNlVUT0hmWkFnRXVYSHZJdzYxc2pKbDd6TTRNOW1rU19ybThtZ2NvcFVId1Vha2ItVGhLMDJ5VEtUNlBNVExGQ0tMYnlEaFdmRkQ1SlFHY3hGeGlNTlBvdFA0TzNSRVBjdUhTQlFIc9IBxAFBVV95cUxOcmxqc1NKNmdYalJvczZwU3Q4NUlWX2dyNzRwMVZuYmw1bDd0TzNieHdhVUpoUzNOQUl3c3BsRFV1dXdVa0xqOGJnczFZMWNOVk04bmFYODB4OWZNMml6NFBYT21PMjFLZUpoUWVMUkdudDRNeU50dWRKSGQ3dHloWE5CUV9Ga3ROTGlrcXd1QlBMNlBnbzZZbHB3MDZhaU10bVoxUzFOV1VYOUVYalMzcy1vRVotN3BsLWROUXhYVzlXRHFl?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Thu, 10 Apr 2025 07:00:00 GMT",Percobaan Bunuh Diri Dokter Residen FK Unpad Pemerkosa Anak Pasien - detikcom,Percobaan Bunuh Diri Dokter Residen FK Unpad Pemerkosa Anak Pasien - detikcom,coba bunuh diri dokter residen unpad perkosa anak pasien detikcom,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Adetik.com&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMivwFBVV95cUxQUWtQUW5oY3JCaDBsY1pwUHRzS0p3a0RoazRnWEU5MkRQQ0k4X0xtR21xMDVRcHNmYWpUUFY1bDYzZTlpY2l3aUU3d0NrdDBSaGZIbFVvWGRyNlVUT0hmWkFnRXVYSHZJdzYxc2pKbDd6TTRNOW1rU19ybThtZ2NvcFVId1Vha2ItVGhLMDJ5VEtUNlBNVExGQ0tMYnlEaFdmRkQ1SlFHY3hGeGlNTlBvdFA0TzNSRVBjdUhTQlFIc9IBxAFBVV95cUxOcmxqc1NKNmdYalJvczZwU3Q4NUlWX2dyNzRwMVZuYmw1bDd0TzNieHdhVUpoUzNOQUl3c3BsRFV1dXdVa0xqOGJnczFZMWNOVk04bmFYODB4OWZNMml6NFBYT21PMjFLZUpoUWVMUkdudDRNeU50dWRKSGQ3dHloWE5CUV9Ga3ROTGlrcXd1QlBMNlBnbzZZbHB3MDZhaU10bVoxUzFOV1VYOUVYalMzcy1vRVotN3BsLWROUXhYVzlXRHFl?oc=5'}"
87ae2256-c95f-4b25-8c23-8f2bb9dbec8e,news,https://news.google.com/rss/articles/CBMimgFBVV95cUxQT3hMWlVJb3l4UUNQMDBURkFOMGM5Mm11YmJoRkpmbGpiaUYwMW1XdDJHbE45Q0NWc1JUeVk2OVBYT2NldndPemxhWXRYRVBxdnNnVDF3dHNoSHBvSVMteFJGdTEteEdtdzFmZG03dVdjNFNWT2JqckRMYjBTWHdyeEhYeVlKcmZLeTRvODlheTg5eEsxMjRMeE5B0gGfAUFVX3lxTE9IMlhEUll6V19sWXk2S1FNUEVPaFZkaXFYaktYbU9SM2hZT19STlFmSE9OYm1yV3R1VEtaZ2NLSGV2YUpYTkdkeDRnNjE4enhubjd6c2RkQlB4MEc3dzZKOEpoalNOa3ZsTUZKS2RCXzBldm96MHNGTkFYVlFuOElXNzFBNEYxaEF5bWxQY3R5UmsxR3djbXY2aFRaOVdhcw?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Sat, 12 Apr 2025 07:00:00 GMT",Rektor Unpad Hargai Kemenkes soal Bekukan PPDS di RSHS - detikNews,Rektor Unpad Hargai Kemenkes soal Bekukan PPDS di RSHS - detikNews,rektor unpad harga kemenkes soal beku ppds rshs detiknews,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Adetik.com&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMimgFBVV95cUxQT3hMWlVJb3l4UUNQMDBURkFOMGM5Mm11YmJoRkpmbGpiaUYwMW1XdDJHbE45Q0NWc1JUeVk2OVBYT2NldndPemxhWXRYRVBxdnNnVDF3dHNoSHBvSVMteFJGdTEteEdtdzFmZG03dVdjNFNWT2JqckRMYjBTWHdyeEhYeVlKcmZLeTRvODlheTg5eEsxMjRMeE5B0gGfAUFVX3lxTE9IMlhEUll6V19sWXk2S1FNUEVPaFZkaXFYaktYbU9SM2hZT19STlFmSE9OYm1yV3R1VEtaZ2NLSGV2YUpYTkdkeDRnNjE4enhubjd6c2RkQlB4MEc3dzZKOEpoalNOa3ZsTUZKS2RCXzBldm96MHNGTkFYVlFuOElXNzFBNEYxaEF5bWxQY3R5UmsxR3djbXY2aFRaOVdhcw?oc=5'}"
32a4e0e1-bb0d-42b8-84c6-55d2ab03eb1d,news,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPQm5Dbm00R0FvaFFVTm1BRUY1NXVNRG03YlZYNzVzd1VPdUNJRE9HQTNqNU43SVlxN0lqXzRLLXZPNFpYZldQZjZ5M2NEOUZTVnZSMGpMTWlUMkZwelhseFdyc1hVa0lkNENoeG9ORll4dzcwM1NPMkF3OTB6WldreGpVMzV2ZXVyZjFvSUtUb216MGhSMmFwOURwQ3dSajhRbnBDSXhqdTRYMGpfUWxUZXlUTktMck9uNGlr0gHAAUFVX3lxTE1YUHFaR0FrQkxzb0dqenJ5VmRGZDJSNGVYemVIWmM5anh2Z0kwVUl5S181dHlsN3RZWHJ5dXlSYnFwUXFpWjZkQmZWYUFNTE5WbjNkcl9FUHRheFdpY2xtYmpNOUdsYUJnamc1QWp4SUl5SVlwYUVtaFQyd1dhLVRHUnV3WkF2MTJxeHJoTlZ0VnYzZ0t3WTdHQXpPWG5jLXg5RkpDdEdVWjdpcXRZZ3drWnUyc0I1c3VPaFFwamwwdg?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Wed, 28 Aug 2024 07:00:00 GMT",Film 'Indonesia Kirana: The Dream' Kisahkan PSM Unpad di Pangung Dunia - detikcom,Film 'Indonesia Kirana: The Dream' Kisahkan PSM Unpad di Pangung Dunia - detikcom,film indonesia kirana the dream kisah psm unpad pangung dunia detikcom,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Adetik.com&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMiuwFBVV95cUxPQm5Dbm00R0FvaFFVTm1BRUY1NXVNRG03YlZYNzVzd1VPdUNJRE9HQTNqNU43SVlxN0lqXzRLLXZPNFpYZldQZjZ5M2NEOUZTVnZSMGpMTWlUMkZwelhseFdyc1hVa0lkNENoeG9ORll4dzcwM1NPMkF3OTB6WldreGpVMzV2ZXVyZjFvSUtUb216MGhSMmFwOURwQ3dSajhRbnBDSXhqdTRYMGpfUWxUZXlUTktMck9uNGlr0gHAAUFVX3lxTE1YUHFaR0FrQkxzb0dqenJ5VmRGZDJSNGVYemVIWmM5anh2Z0kwVUl5S181dHlsN3RZWHJ5dXlSYnFwUXFpWjZkQmZWYUFNTE5WbjNkcl9FUHRheFdpY2xtYmpNOUdsYUJnamc1QWp4SUl5SVlwYUVtaFQyd1dhLVRHUnV3WkF2MTJxeHJoTlZ0VnYzZ0t3WTdHQXpPWG5jLXg5RkpDdEdVWjdpcXRZZ3drWnUyc0I1c3VPaFFwamwwdg?oc=5'}"
a80b8e81-396c-4713-93d7-4795babe7aa6,news,https://news.google.com/rss/articles/CBMioAFBVV95cUxNT0U3azhZWDhKRnFJc1NKMlVlTUNqZHdtY1NOYWwzYTFvS3BNZlVuNDhTQ1RzbEVZZkJvZ0FwZWVyTWltNXA4TWxiQzVJcEx3bFcxcjhkT1hmaGVFVVItdy1iTmFPVkh3Zmg1X3pzQkNzZ1ZZSnZUTDBRQTNUR09RVnVPcEdqckNmZFJtX2llRFJOWjJSZXpOcUpvRWVtVnRm?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Sun, 13 Dec 2020 08:00:00 GMT",Mantan Rektor Unpad Yuyun Wirasasmita Tutup Usia - detikNews,Mantan Rektor Unpad Yuyun Wirasasmita Tutup Usia - detikNews,mantan rektor unpad yuyun wirasasmita tutup usia detiknews,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Adetik.com&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMioAFBVV95cUxNT0U3azhZWDhKRnFJc1NKMlVlTUNqZHdtY1NOYWwzYTFvS3BNZlVuNDhTQ1RzbEVZZkJvZ0FwZWVyTWltNXA4TWxiQzVJcEx3bFcxcjhkT1hmaGVFVVItdy1iTmFPVkh3Zmg1X3pzQkNzZ1ZZSnZUTDBRQTNUR09RVnVPcEdqckNmZFJtX2llRFJOWjJSZXpOcUpvRWVtVnRm?oc=5'}"
d78e7715-ec41-48ae-a389-11a7e34e860e,news,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPcW11a3dSM2NPU2UxNEVXSFVHcEJ2WXdZV0FzSTlpcWNTdWhLMU9jbUJwMG01aWxwMUFtRG52ZFJBdC1jUDVDeHJYSmVYcklHa0g4cGtTeW14TWdqeGlhWDFJck5RbWppUWxvZ1o4aEdaZGRnSGlGOHk0YlZTaUsyZnhOX3hoWXhsT2RrREtqV01TR0lIUklLZTRWczNyTmY0UGxSaWZfWlB5SjRQcFM3VFRiajlqc3lP?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Sun, 18 May 2025 07:00:00 GMT",Video: Kemenkes Libatkan Unpad-UI di Uji Klinis Tahap 3 Vaksin TBC - 20detik,Video: Kemenkes Libatkan Unpad-UI di Uji Klinis Tahap 3 Vaksin TBC - 20detik,video kemenkes libat unpad-ui uji klinis tahap vaksin tbc 20detik,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Adetik.com&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMiuAFBVV95cUxPcW11a3dSM2NPU2UxNEVXSFVHcEJ2WXdZV0FzSTlpcWNTdWhLMU9jbUJwMG01aWxwMUFtRG52ZFJBdC1jUDVDeHJYSmVYcklHa0g4cGtTeW14TWdqeGlhWDFJck5RbWppUWxvZ1o4aEdaZGRnSGlGOHk0YlZTaUsyZnhOX3hoWXhsT2RrREtqV01TR0lIUklLZTRWczNyTmY0UGxSaWZfWlB5SjRQcFM3VFRiajlqc3lP?oc=5'}"
d1a4b483-9d33-453a-936b-32ab435d4025,news,https://news.google.com/rss/articles/CBMisAFBVV95cUxPMWpKUThheUZYQ21ZNTVUWDlMNVdIOFU1b3A1U1BPQXY0Z0V0VFdlc0J4bGR5VVlQamdQenJqRy1HREpMa2hMTnpPdXJEeXBMa2o5ekNYQkZfVVBhTVVZejA4cVcxN2pSNnAtZmdoV3JTRVhEWWlXVFpqcHpDQnpnOUU4YVl5RXVfN3B4TkU3QXNtSVNyMzRKTlN6bGVQRDVIbkIwUWo5emxyZkx1M1hyOdIBtgFBVV95cUxPX0ZGLUFySWtHMW8tV0xlTHF3QnFNaGdydHpySU9xTFBjaEI3QUNVd0V0X1VOdDNRTVVSdGdSTE1zVjB5VTlaUnFWTVM3Rzl4ZFY3a1A0TVBfMVphN1Yxd0JrdUNKeWxXdXRwa0dLWHZQUUJtYV81aW80NDZ5TWNIWVRBX1Rpanhfdy1YYVhzUUpmS0txQWJEMTREYjdxeVFjSVB2VFNsMG8wQnMtS2t2NGhNVnp4UQ?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Sun, 25 Feb 2024 08:00:00 GMT","2 Mahasiswanya Tewas Tersambar Petir saat Kamping, Unpad Beri Penjelasan - detikNews","2 Mahasiswanya Tewas Tersambar Petir saat Kamping, Unpad Beri Penjelasan - detikNews",mahasiswa tewas sambar petir saat kamping unpad beri jelas detiknews,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Adetik.com&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMisAFBVV95cUxPMWpKUThheUZYQ21ZNTVUWDlMNVdIOFU1b3A1U1BPQXY0Z0V0VFdlc0J4bGR5VVlQamdQenJqRy1HREpMa2hMTnpPdXJEeXBMa2o5ekNYQkZfVVBhTVVZejA4cVcxN2pSNnAtZmdoV3JTRVhEWWlXVFpqcHpDQnpnOUU4YVl5RXVfN3B4TkU3QXNtSVNyMzRKTlN6bGVQRDVIbkIwUWo5emxyZkx1M1hyOdIBtgFBVV95cUxPX0ZGLUFySWtHMW8tV0xlTHF3QnFNaGdydHpySU9xTFBjaEI3QUNVd0V0X1VOdDNRTVVSdGdSTE1zVjB5VTlaUnFWTVM3Rzl4ZFY3a1A0TVBfMVphN1Yxd0JrdUNKeWxXdXRwa0dLWHZQUUJtYV81aW80NDZ5TWNIWVRBX1Rpanhfdy1YYVhzUUpmS0txQWJEMTREYjdxeVFjSVB2VFNsMG8wQnMtS2t2NGhNVnp4UQ?oc=5'}"
2d3f9ecf-8621-41e2-8c46-5a3d0f39f34e,news,https://news.google.com/rss/articles/CBMihwFBVV95cUxPcjZlalVDem13bUFMQmJkQm56WGFuTkNoSkRzQy00ZFlaazFKWGlESTdFbnRxVEthNGdZWEtoX3c1RlpWeFpjeS1vRlFKRlVudjZfMTRubG1KaWM2QTg2Uk91T251S3VpbVoyOU9DSnh6aWQ3dUU5Sl9IZ2VZSXlTTV9Id01PaDTSAYwBQVVfeXFMT1hIb01GWjdpbGhzVy1lTkk5N18xX2ZTMFYyb3dfQlYxMV9OOU1lRTI4bFR3OUdEM3J0NVlmT3Y5ZXo4cHlJSENHTkVOTXdnaG96WDZENFRSUlg0Z2lxRVRqc1ZITFpGZG81TVFBbU15TkZ1NTdyYlBxVS1oU2JqS1RUdEx1MFR2Y1g3c3A?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Mon, 27 Nov 2023 08:00:00 GMT",Pimnas ke-36 Resmi Dibuka di Unpad - detikcom,Pimnas ke-36 Resmi Dibuka di Unpad - detikcom,pimnas ke-36 resmi buka unpad detikcom,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Adetik.com&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMihwFBVV95cUxPcjZlalVDem13bUFMQmJkQm56WGFuTkNoSkRzQy00ZFlaazFKWGlESTdFbnRxVEthNGdZWEtoX3c1RlpWeFpjeS1vRlFKRlVudjZfMTRubG1KaWM2QTg2Uk91T251S3VpbVoyOU9DSnh6aWQ3dUU5Sl9IZ2VZSXlTTV9Id01PaDTSAYwBQVVfeXFMT1hIb01GWjdpbGhzVy1lTkk5N18xX2ZTMFYyb3dfQlYxMV9OOU1lRTI4bFR3OUdEM3J0NVlmT3Y5ZXo4cHlJSENHTkVOTXdnaG96WDZENFRSUlg0Z2lxRVRqc1ZITFpGZG81TVFBbU15TkZ1NTdyYlBxVS1oU2JqS1RUdEx1MFR2Y1g3c3A?oc=5'}"
7a1607e9-5a81-43b4-a225-c30b2fa3db9f,news,https://news.google.com/rss/articles/CBMiogFBVV95cUxPcEVXdzlZRFREZV9LYy1Ya3VIWW92RkFsQ1BUcU1qaWt5bVhtNENlTlJuUnd4Zm9LUktVZFJsM1RwQlBxSW1kcS1IT00tRnJWLVdEV0JmbzZ4M1ozSFAyQzFFSjBieTBIZ29yaTF2YnhRSndKS2xBMmJJRU41MGNNZE1acjFtOTN1TmNoQmpEWWJlUjdSQjNJZG9HWS1RN2hBQ1HSAacBQVVfeXFMTmM3bEZPdEd4WjFIUXBydWM0TU13OHBOTV8zVUE2eHFPQmdfdnEySW1USG42Mk9CUWluREVMZTZ0T1llVWE0MERaQzNlVHQ3YUVTM0kySWhVRnRsbjJIY3RpUGstTURJeXlZcVpxOGZZV1ZXTUdhaWttZjNOalZPVnZMYzIwTkxNUUtYM3RSOW9ENTBjSmNKWFkzX0hUSC1TeEVOOWhjVVk?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Mon, 05 May 2025 07:00:00 GMT","Jejak Joki UTBK 2025 Terendus di Unpad, Ini Kronologinya - detikcom","Jejak Joki UTBK 2025 Terendus di Unpad, Ini Kronologinya - detikcom",jejak joki utbk 2025 endus unpad kronologi detikcom,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Adetik.com&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMiogFBVV95cUxPcEVXdzlZRFREZV9LYy1Ya3VIWW92RkFsQ1BUcU1qaWt5bVhtNENlTlJuUnd4Zm9LUktVZFJsM1RwQlBxSW1kcS1IT00tRnJWLVdEV0JmbzZ4M1ozSFAyQzFFSjBieTBIZ29yaTF2YnhRSndKS2xBMmJJRU41MGNNZE1acjFtOTN1TmNoQmpEWWJlUjdSQjNJZG9HWS1RN2hBQ1HSAacBQVVfeXFMTmM3bEZPdEd4WjFIUXBydWM0TU13OHBOTV8zVUE2eHFPQmdfdnEySW1USG42Mk9CUWluREVMZTZ0T1llVWE0MERaQzNlVHQ3YUVTM0kySWhVRnRsbjJIY3RpUGstTURJeXlZcVpxOGZZV1ZXTUdhaWttZjNOalZPVnZMYzIwTkxNUUtYM3RSOW9ENTBjSmNKWFkzX0hUSC1TeEVOOWhjVVk?oc=5'}"
1a28eb2e-9a24-475a-865f-ccbe08d6e55c,news,https://news.google.com/rss/articles/CBMirwFBVV95cUxPbE1fMVJUbm1HVHJMNk5IamY3akVzUFdNTXlMTW8yYmhld2YyeG1sc0lpS3JuaTdYb2RBZzAyVlUxdXRDTGp3amViZWxPclREWVRyTHFNeXhmV1pCRmVsck9fY2lXZWg3VmFhZmVQVFluVmVwYllwanBkSnZlTkNXWGdqS3J4eXRYZ0RObVc0RFpkaUV1QTlMQkQyc1VjZkFQaEpfZnFrV0NLa3VTZk1j?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Wed, 30 Jan 2013 08:00:00 GMT",22 Mahasiswa Unpad Menjadi Delegasi di Ajang Harvard National Model UN - detikNews,22 Mahasiswa Unpad Menjadi Delegasi di Ajang Harvard National Model UN - detikNews,mahasiswa unpad jadi delegasi ajang harvard national model detiknews,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Adetik.com&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMirwFBVV95cUxPbE1fMVJUbm1HVHJMNk5IamY3akVzUFdNTXlMTW8yYmhld2YyeG1sc0lpS3JuaTdYb2RBZzAyVlUxdXRDTGp3amViZWxPclREWVRyTHFNeXhmV1pCRmVsck9fY2lXZWg3VmFhZmVQVFluVmVwYllwanBkSnZlTkNXWGdqS3J4eXRYZ0RObVc0RFpkaUV1QTlMQkQyc1VjZkFQaEpfZnFrV0NLa3VTZk1j?oc=5'}"
